,point_differential,home_offensive_efficiency,away_offensive_efficiency,home_defensive_efficiency,away_defensive_efficiency
58757,-7,100.51052967453732,114.08083441981746,111.6783663050415,102.67275097783572
58758,-4,86.55126498002663,95.56313993174061,93.20905459387484,88.73720136518772
58759,36,125.62120375483158,75.92490336830481,75.92490336830481,125.62120375483158
58760,-16,78.32080200501252,106.79611650485437,103.38345864661653,80.90614886731392
58761,-2,115.767878077374,122.4304715840387,118.69871043376318,119.4074969770254
58762,3,100.85978835978835,91.65613147914033,95.8994708994709,96.39696586599241
58764,-19,87.65243902439025,114.82254697286012,111.78861788617887,90.03131524008352
58765,4,112.63897015798712,107.86052009456264,106.78759508484494,113.77068557919621
58767,1,99.71098265895954,100.47281323877068,98.26589595375722,101.95035460992908
58768,-4,117.2737306843267,118.47710330138443,122.79249448123619,113.15228966986155
58769,-8,103.43730108211331,117.2879177377892,116.1680458306811,104.43444730077121
58771,-6,86.15084525357607,93.11868686868688,95.9037711313394,83.6489898989899
58773,-3,99.03791737408035,100.55096418732784,103.28239954725522,96.41873278236915
58774,-11,86.0185690879301,101.5925315760571,101.0376843255052,86.49093904448105
58775,23,96.50495565988523,66.47549530761209,66.51017214397496,96.4546402502607
58776,10,118.98173768677364,97.88768675940237,105.14665190924184,110.76764554353427
58777,12,102.14007782101166,79.58801498127342,82.68482490272373,98.31460674157304
58779,7,115.1801535735381,98.5563575791227,104.84347312463083,108.27318156579678
58782,5,109.8360655737705,97.97724399494311,101.63934426229508,105.87863463969657
58783,9,114.30246189917939,105.37568723274282,101.1137162954279,119.12034208918753
58784,28,122.60765550239235,81.42340168878167,80.74162679425838,123.64294330518699
58785,9,133.9022954679223,119.60326721120187,120.65921130076514,132.73045507584598
58786,8,103.97268777157045,97.10335747202107,91.55803848541278,110.26991441737985
58787,10,110.98779134295226,92.88747346072186,97.11431742508324,106.15711252653928
58788,-5,117.28395061728396,116.24569460390354,125.0,109.07003444316877
58791,15,120.91280653950953,93.45794392523365,95.36784741144415,118.4913217623498
58792,-9,97.89156626506023,116.20603015075378,111.44578313253011,102.07286432160805
58794,6,97.57539917208751,87.51458576429405,88.70490833826138,96.26604434072345
58795,19,121.35922330097087,94.13580246913581,92.5364077669903,123.45679012345681
58796,11,119.53551912568305,98.59625668449196,100.75136612021858,116.97860962566844
58797,30,129.78986402966626,83.74689826302729,83.43634116192831,130.272952853598
58798,-11,96.63865546218486,117.99410029498524,112.04481792717087,101.76991150442478
58799,4,116.1123853211009,113.16872427983537,110.37844036697247,119.04761904761905
58800,21,130.272952853598,94.42446043165468,97.7047146401985,125.89928057553956
58801,-6,110.88011088011088,120.93987560469937,121.27512127512128,110.573600552868
58802,-9,87.36559139784946,100.32894736842107,102.48655913978494,85.52631578947368
58803,1,85.57046979865771,83.2778147901399,83.89261744966443,84.94337108594272
58804,-6,104.99432463110101,116.61807580174927,113.50737797956867,107.87172011661808
58805,10,100.31847133757962,79.86738999397227,84.39490445859873,94.9367088607595
58806,-3,108.0653663679494,112.31501057082451,112.01897733263047,108.35095137420718
58808,19,122.31503579952265,92.48385202583675,93.97374701670643,120.37580739870815
58809,-4,86.71369782480893,97.04251386321626,92.59259259259258,90.88108441158349
58811,12,108.14606741573034,90.27777777777779,91.29213483146067,106.94444444444444
58812,8,115.33852606351107,103.7282020444979,103.35530257639304,115.75466025255562
58813,12,115.03067484662577,95.05129752564876,96.62576687116564,113.15630657815328
58815,3,101.67464114832536,99.44920440636476,97.18899521531101,104.0391676866585
58817,-2,91.61576901721266,94.54949944382646,94.39200444197667,91.7686318131257
58818,35,139.70588235294116,84.22234699606963,88.23529411764706,133.35204941044358
58819,-3,106.9078947368421,104.61538461538463,111.8421052631579,100.0
58822,10,124.3368700265252,99.63212752912325,107.75862068965519,114.96014714898837
58824,28,112.31038506417737,66.57608695652173,71.47024504084014,104.61956521739131
58825,8,98.70359457866824,84.72142446869614,86.9180907483795,96.20907524411257
58826,-7,89.38869665513263,100.17421602787458,99.48096885813149,90.01161440185831
58827,4,112.11959423384943,110.74197120708749,106.78056593699947,116.27906976744187
58830,9,98.33585476550681,87.65243902439025,86.98940998487141,99.08536585365853
58831,-3,100.56657223796034,105.23321956769055,104.8158640226629,100.96700796359501
58832,10,116.37689287717332,98.91598915989161,102.35558048233315,112.46612466124661
58833,-19,89.79206049149337,118.45386533665835,119.72274732199118,88.84039900249377
58834,-1,110.25358324145533,102.58358662613982,111.63175303197355,101.31712259371835
58835,6,96.27937336814621,85.53905745642349,86.48825065274151,95.22272433828276
58836,-25,81.78844056706652,120.73863636363636,115.8669574700109,85.22727272727272
58837,10,117.84511784511784,99.78425026968716,103.81593714927048,113.2686084142395
58838,-6,108.28025477707006,116.57214870825456,117.83439490445859,107.12035286704473
58841,-15,103.23159784560143,120.34383954154728,125.67324955116696,98.8538681948424
58842,5,114.26978818283165,103.55029585798816,107.30211817168338,110.27434104357181
58845,-11,94.9585635359116,110.14686248331107,113.95027624309392,91.7890520694259
58846,-6,95.9037711313394,115.49395877754087,105.65669700910271,104.83297796730633
58848,6,113.21339950372207,102.82381829343157,103.90818858560793,112.03192142418663
58849,-6,105.18292682926831,108.50694444444444,114.32926829268293,99.82638888888889
58851,8,109.1160220994475,96.15384615384615,98.06629834254143,106.988082340195
58852,11,117.49716874292187,98.5761226725082,101.92525481313703,113.63636363636363
58854,14,117.76390465380248,103.66586538461537,97.90011350737797,124.69951923076923
58856,-15,88.54166666666667,113.7609649122807,108.07291666666667,93.2017543859649
58857,8,109.23076923076923,96.03658536585367,96.92307692307692,108.23170731707319
58858,26,120.32085561497328,89.03728436282694,85.56149732620321,125.20868113522539
58859,5,91.6525662718556,91.35200974421437,84.60236886632826,98.96467722289889
58860,2,95.4861111111111,86.58008658008657,92.59259259259258,89.28571428571428
58861,-3,71.12590799031477,73.61601884570082,75.66585956416465,69.19905771495878
58863,11,108.56632956573469,87.02975856260528,92.20701963117193,102.47052217855139
58864,13,109.93485342019542,87.35868448098664,92.29098805646036,104.05960945529291
58866,-3,115.60693641618496,118.57142857142857,119.9421965317919,114.28571428571428
58868,-3,115.66933991363355,122.10394489668128,120.2961135101789,117.407639323732
58869,5,99.46555819477435,96.03469640644362,92.04275534441805,103.77942998760842
58870,8,105.61342592592592,99.63212752912325,94.03935185185185,111.89454322501533
58871,23,124.30080795525171,83.47978910369068,88.56432566811684,117.16461628588166
58872,2,99.06152241918666,101.36986301369863,96.4546402502607,104.10958904109589
58873,14,131.05413105413103,110.73253833049404,111.11111111111111,130.60760931289042
58875,10,116.91223574631647,97.16224552745219,100.89686098654708,112.58482418260331
58876,11,113.03890641430074,96.84917355371901,98.58044164037855,111.05371900826447
58877,-2,99.05133928571428,104.82481332567491,101.84151785714283,101.95290063182078
58879,11,115.47022815804118,96.35974304068523,100.1669449081803,111.0813704496788
58881,10,118.58797573083288,100.210970464135,104.79867622724765,113.39662447257383
58883,-4,84.30609597924773,88.38383838383838,90.79118028534371,82.07070707070707
58885,1,107.87172011661808,104.58452722063039,106.41399416909623,106.01719197707737
58886,-1,90.46524985640436,95.80838323353294,91.90120620333143,94.311377245509
58887,26,113.19712865819989,77.99442896935933,77.30535615681944,114.20612813370474
58888,12,107.07635009310988,85.9987929993965,88.45437616387338,104.10380205190101
58889,11,114.54448588172616,101.2965964343598,99.89344698987746,116.15343057806591
58891,6,121.64691203992513,107.2066706372841,112.2894572676232,116.14055985705778
58892,-2,98.87839433293978,100.64177362893815,101.82998819362454,97.72462077012835
58894,4,106.59465605457648,97.95805739514348,100.90960773166573,103.47682119205297
58895,11,100.22586109542631,85.37279453614116,84.6979107848673,101.0244735344337
58896,4,106.1836352279825,94.17304296645086,99.93753903810118,100.05885815185405
58898,7,95.83333333333334,85.58807288790724,86.11111111111111,95.25124240750966
58899,29,128.38210933186085,83.46374543557641,88.3489784649365,121.28325508607199
58900,-7,104.49651678277392,111.55256723716383,115.57948068397721,100.8557457212714
58901,13,105.02958579881658,88.25319537431527,85.79881656804734,108.0340839926963
58902,11,112.58817145957678,94.38909281594127,97.66684753119912,108.80964866282119
58903,-6,94.6854001221747,107.18789407313997,103.84850335980451,97.73013871374528
58904,-1,91.4470145239376,101.64997053624043,92.79182356105433,100.17678255745435
58905,7,110.07957559681697,99.32043910088866,100.79575596816977,108.46837428123366
58906,-10,86.73158855751673,103.77942998760842,101.94765672550213,88.2899628252788
58907,13,116.71924290220821,96.03274559193954,96.21451104100946,116.49874055415617
58908,11,104.22380691168402,91.3434513771782,89.13878222709819,106.80157391793144
58909,18,110.658124635993,79.67032967032968,84.4496214327315,104.39560439560441
58911,7,119.34055118110236,112.78195488721805,110.72834645669292,121.55388471177946
58912,2,92.86128845037724,91.28386336866902,89.95937318630295,94.22850412249704
58913,-3,88.09396689802456,94.41707717569787,92.09823812066203,90.311986863711
58914,22,132.8125,97.34239802224968,98.4375,131.33498145859085
58915,22,118.85019347705914,92.00690051753881,88.44665561083471,123.63427257044277
58916,-25,82.63221153846153,121.35922330097087,120.1923076923077,83.43446601941747
58918,-14,109.30493273542601,139.22518159806296,128.9237668161435,118.03874092009686
58920,28,142.69073966220148,101.21457489878543,101.92195690157251,141.7004048582996
58921,14,120.68089430894308,100.69617105917455,102.89634146341464,118.10044753853803
58922,4,102.7170311464546,91.77215189873418,96.09012591119948,98.10126582278481
58923,-3,102.04081632653062,101.37064534551683,106.54261704681873,97.08737864077669
58924,2,104.10958904109589,98.56153436334577,101.36986301369863,101.22535961640918
58925,4,98.14918676388112,93.96355353075172,92.54066180594505,99.65831435079727
58926,22,110.55424528301887,84.71867007672634,78.125,119.8849104859335
58927,1,98.83720930232559,95.49600912200684,97.38372093023257,96.92132269099201
58929,-2,76.21121393576483,84.4988344988345,78.93304300489929,81.58508158508158
58930,14,106.72703751617077,80.89607965152457,84.08796895213455,102.67579340385812
58931,2,114.4927536231884,110.88709677419355,111.59420289855073,113.76728110599079
58932,5,121.01534828807554,112.44158878504673,113.63636363636363,119.7429906542056
58933,-7,106.78759508484494,117.43981209630063,117.02750146284377,107.16382853787434
58934,11,114.58333333333334,102.66666666666666,100.26041666666667,117.33333333333333
58935,-2,115.06276150627615,109.6774193548387,118.54951185495119,106.4516129032258
58936,13,107.54583921015515,77.46933505487411,84.6262341325811,98.45061329890251
58937,16,115.72783045175683,89.7161221210498,93.41885108756274,111.14086770219602
58939,-3,103.47682119205297,105.51948051948052,107.61589403973508,101.46103896103895
58941,-12,77.42703990470518,93.34889148191365,95.29481834425255,75.84597432905484
58942,-3,103.10734463276836,106.56197420078522,107.34463276836159,102.35558048233315
58944,9,106.89215060625399,92.47448979591837,92.53350350989152,106.82397959183673
58945,2,106.79903730445245,105.18292682926831,103.79061371841154,108.23170731707319
58946,7,121.02351313969571,104.72074468085107,108.92116182572613,116.35638297872342
58948,5,112.83704572098476,105.82010582010581,105.50996483001174,113.16872427983537
58949,13,129.06309751434034,105.85305105853051,108.34926704907583,126.08966376089666
58950,13,102.95670538542765,88.89496717724288,85.79725448785638,106.67396061269146
58951,14,123.94195888754535,100.4134672179563,102.78113663845225,121.08682811577083
58952,4,119.82928430728825,112.01298701298701,113.26329612606696,118.5064935064935
58953,2,94.99136442141622,92.53903990746096,92.11283822682785,95.43088490456913
58954,9,111.5819209039548,97.06045479755961,98.87005649717514,109.53965612867442
58955,-3,101.2210796915167,102.54816656308266,106.04113110539845,97.88688626476072
58956,26,116.55011655011656,78.35171213000581,78.67132867132867,116.07661056297157
58957,22,114.56371625863152,83.0078125,80.0376647834275,118.81510416666667
58958,16,117.51538891997761,88.95866038723182,95.13150531617235,109.8901098901099
58959,8,94.82239614689945,77.85956964892412,82.78145695364239,89.1845979614949
58960,10,125.0,110.03521126760565,110.29411764705883,124.70657276995306
58961,15,112.16216216216218,93.09967141292441,91.8918918918919,113.63636363636363
58963,19,99.4733762434172,72.48520710059172,71.6793446459918,100.59171597633136
58964,6,127.45700245700245,107.60201229737282,118.24324324324324,115.98658468418111
58966,9,102.20548682087143,90.10220548682088,90.10220548682088,102.20548682087143
58967,10,117.30205278592373,104.21715947649055,105.08308895405669,116.335433834222
58968,10,97.81911481719051,85.17034068136272,81.783194355356,101.87040748162993
58969,8,123.13226342003321,113.700168444694,112.06419479800775,124.92981471083662
58970,-3,94.45100354191263,106.48442466624284,98.87839433293978,101.71646535282899
58971,28,122.09302325581395,84.2358604091456,81.3953488372093,126.3537906137184
58973,17,115.72700296735906,87.79504893494531,90.50445103857567,112.26252158894646
58974,16,114.51434878587196,92.13421342134214,92.439293598234,114.13641364136413
58975,-8,80.5921052631579,92.7734375,93.75,79.75260416666667
58976,6,110.38557213930349,99.38837920489296,101.05721393034828,108.56269113149845
58977,10,132.0474777448071,119.2632850241546,117.2106824925816,134.3599033816425
58979,-17,96.71436142024376,126.83201803833144,119.23688394276628,102.87485907553551
58980,11,111.55606407322654,93.36677814938685,95.82379862700229,108.69565217391303
58981,20,108.5680751173709,77.80979827089337,79.22535211267606,106.62824207492794
58983,-3,84.85639686684074,86.20689655172414,89.75195822454309,81.50470219435736
58984,-3,90.28642590286427,95.25296689569018,94.95641344956414,90.5683947532792
58985,23,112.6126126126126,78.38283828382838,80.23648648648648,110.01100110011002
58986,-15,100.64177362893815,128.36185819070906,122.52042007001167,105.440097799511
58988,-16,79.52573742047426,106.2874251497006,102.66049739733951,82.33532934131736
58989,6,105.79710144927536,96.65320253894981,97.10144927536231,105.30871321407965
58990,19,123.00531914893618,92.96822177146721,91.42287234042553,125.0845165652468
58991,-4,89.11211924821775,102.5730180806676,95.59300064808815,95.61891515994436
58992,10,111.69900058788946,95.3206239168111,97.00176366843033,109.76314269208551
58995,-8,95.39672925499696,109.36537276648181,107.51059963658388,97.04251386321626
58996,17,134.8684210526316,104.30038510911426,106.9078947368421,131.57894736842107
58997,-7,100.69817400644467,112.69928532160527,110.09667024704619,103.07861462341945
58998,-3,105.23321956769055,113.83796570076879,109.49943117178613,109.40272028385571
58999,-3,105.65568676196395,109.16359163591636,110.31696706028589,104.55104551045508
59000,14,114.12051125989045,98.32366215344939,92.8180158247109,120.88974854932302
59001,-1,98.15585960737657,102.25885225885227,99.64306960142773,100.73260073260073
59002,11,131.66449934980494,110.41009463722398,113.78413524057216,127.7602523659306
59003,1,95.95613433858807,86.91529709228824,94.24263193968471,88.49557522123894
59004,-3,102.71807838179518,107.86802030456852,107.45891276864728,103.10913705583758
59005,-1,88.39950372208436,92.00507614213198,89.95037220843672,90.41878172588834
59006,13,117.83439490445859,94.83830845771145,97.13375796178345,115.04975124378112
59007,2,97.38372093023257,88.45944474686989,94.47674418604652,91.18127381600435
59008,-2,94.07772979642196,98.37601499063085,97.16224552745219,95.25296689569018
59009,-3,92.5925925925926,93.69422962522309,97.22222222222221,89.2325996430696
59010,24,98.52941176470588,58.9041095890411,63.23529411764706,91.78082191780823
59012,-21,91.22006841505132,116.63007683863886,121.15165336374002,87.81558726673985
59013,-7,109.94502748625685,114.62355212355213,118.69065467266367,106.1776061776062
59014,27,115.34025374855825,74.56387169386606,76.41291810841983,112.54924029262803
59015,-13,91.90120620333143,108.75706214689266,110.56863871338311,90.3954802259887
59016,13,121.63709215798512,97.66684753119912,103.03377218088153,115.30113944655453
59017,17,114.09736308316431,91.20439780109945,92.54563894523326,112.44377811094452
59018,-6,106.97538100820634,121.0913549969344,115.767878077374,111.89454322501533
59020,24,122.62916939175932,86.67573079537729,83.38783518639634,127.46430999320188
59021,10,108.22510822510823,93.08510638297872,94.69696969696969,106.38297872340425
59022,9,114.43187937533656,103.59869138495092,102.31556273559504,115.8669574700109
59023,-6,88.75739644970415,89.57654723127035,97.63313609467457,81.43322475570032
59025,3,109.12698412698411,102.60586319218241,104.16666666666666,107.49185667752444
59026,4,113.97276494967437,101.67130919220055,108.05210183540557,107.24233983286908
59028,6,120.96774193548386,117.64705882352939,112.9032258064516,126.05042016806722
59029,3,95.5513784461153,86.61887694145759,90.85213032581453,91.09916367980885
59031,-8,93.52731591448932,105.15402843601895,105.40380047505937,93.30568720379148
59032,-25,90.09009009009009,124.92981471083662,125.28153153153153,89.83717012914094
59035,10,93.76890502117362,78.88349514563106,78.64488808227465,94.05339805825243
59037,-8,86.87837028160574,101.60098522167489,98.86159376872378,89.28571428571429
59038,5,112.83704572098476,102.56410256410255,105.50996483001174,109.68660968660969
59041,-8,81.65083135391924,82.20250521920669,93.52731591448932,71.76409185803759
59042,6,99.45750452079565,93.22560596643879,90.41591320072332,102.54816656308266
59043,-2,90.1833234772324,93.6385255648038,93.14015375517445,90.66587395957194
59045,6,104.16666666666667,95.09371554575523,95.83333333333334,103.36273428886437
59046,-6,76.46768623581647,84.57711442786069,83.86778490379871,77.11442786069651
59047,25,116.14055985705778,77.94117647058823,78.91602144133412,114.70588235294117
59048,5,116.44832605531296,112.0137863121615,110.38330907326541,118.16838995568686
59049,27,111.14404267931238,73.30482590103848,71.13218731475992,114.53879047037263
59050,-14,100.35122930255895,123.2302045097011,117.91269443050678,104.8767697954903
59051,8,113.70096645821491,103.44827586206897,102.33086981239342,114.9425287356322
59052,-6,95.86276488395559,104.27263479145472,103.43087790110998,96.64292980671414
59053,9,101.15606936416184,83.1515812431843,88.15028901734104,95.41984732824427
59054,-13,75.34659433393611,100.96153846153845,94.9367088607595,80.12820512820514
59055,6,95.54973821989529,82.2287677957781,87.69633507853402,89.59253804614629
59056,23,110.27568922305764,81.29064532266133,81.45363408521304,110.05502751375688
59057,17,119.10860655737704,96.3000506842372,97.3360655737705,117.84085149518499
59059,-3,95.71209800918837,107.67531750414136,99.5405819295559,103.53395913859747
59060,-7,73.17073170731707,82.07750269106567,82.65582655826559,72.65877287405813
59061,33,131.93688792165398,88.83953359244863,87.05114254624591,134.64741810105497
59062,-2,102.45901639344261,102.17622080679405,105.19125683060109,99.52229299363057
59063,-7,91.2884715701617,100.89098532494761,100.41731872717787,91.71907756813418
59064,3,88.34388185654008,90.14084507042254,84.38818565400842,94.36619718309859
59065,9,105.07880910683012,93.8617401668653,91.94395796847637,107.27056019070321
59066,10,116.4079822616408,104.04949381327333,102.549889135255,118.11023622047243
59067,-16,85.37279453614116,106.68163952835485,108.13887307911212,84.22234699606963
59068,16,120.74643249176728,94.4386149003148,98.79253567508233,115.42497376705143
59069,-10,106.69908157752566,124.58006718924972,120.20529443544031,110.58230683090706
59072,18,100.90361445783131,74.46808510638299,73.79518072289156,101.82370820668693
59075,9,121.1734693877551,97.55387303436225,106.82397959183673,110.658124635993
59076,-18,82.52164502164501,107.0460704607046,106.87229437229438,82.65582655826559
59078,-2,74.00828892835997,81.09794135995008,76.96862048549437,77.97878976918278
59079,1,111.52416356877323,111.8598382749326,110.19649495485928,113.20754716981132
59080,-20,70.62146892655367,109.17030567685589,98.87005649717514,77.97878976918278
59081,-7,98.36987071388421,113.83796570076879,108.20685778527263,103.48905972797162
59082,5,107.61072988147222,95.29481834425255,99.81285090455395,102.73972602739727
59084,-16,101.60098522167489,124.54434993924666,126.23152709359606,100.24301336573511
59085,-5,93.16770186335404,104.3140028288543,101.79434092477571,95.47383309759547
59086,6,105.3639846743295,89.96452103395843,97.15380405035577,97.56715661429295
59088,-7,100.34904013961605,113.56843992827257,110.52937754508434,103.10818888224746
59090,7,131.74807197943443,114.6788990825688,120.50128534704369,125.38226299694189
59091,-19,84.20441347270616,119.19504643962848,111.78861788617887,89.78328173374614
59092,-1,109.96119016817593,109.87261146496816,111.57826649417852,108.28025477707006
59093,8,122.48743718592965,103.12315851502652,109.92462311557789,114.90866234531526
59094,-11,96.38554216867469,114.46886446886448,112.95180722891564,97.68009768009769
59097,11,106.59465605457648,94.0623162845385,90.96077316657191,110.22927689594356
59098,-5,93.38138925294889,97.54562617998741,101.5727391874181,89.67904342353681
59099,14,106.68973471741639,84.55467869222097,86.50519031141869,104.28410372040587
59100,2,95.68545581071677,85.53905745642349,92.20598469032706,88.76694641704326
59101,-11,79.78723404255318,100.0,96.0401891252955,83.07692307692308
59102,1,102.66370699223086,98.64864864864865,101.27635960044394,100.0
59104,-6,107.83200908059023,118.63425925925925,116.34506242905789,109.9537037037037
59105,3,112.54501800720288,109.35601458080193,108.04321728691477,113.91251518833536
59107,-11,101.58311345646437,116.6489925768823,116.09498680738785,102.06786850477201
59108,3,110.70110701107009,100.81823495032145,106.08856088560886,105.20163646990063
59109,28,126.94748990190423,85.51881413911062,86.55510675129834,125.42759407069556
59110,-4,90.76348104644954,95.18773135906928,96.10250934329952,89.8995240613432
59111,-1,114.97824735860782,112.61261261261262,116.53200745804848,111.11111111111111
59112,24,141.39590854392296,105.6125528062764,105.29482551143201,141.82257091128545
59113,-3,94.83667017913592,98.94459102902375,98.7881981032666,94.9868073878628
59114,19,128.92708950800235,101.91846522781776,100.7705986959099,130.3956834532374
59115,10,118.45386533665835,94.82758620689657,102.86783042394016,109.19540229885058
59116,-4,105.56621880998081,113.71020142949968,111.96417146513116,107.21247563352827
59117,-17,76.72991071428571,98.6842105263158,100.44642857142856,75.38377192982458
59118,-6,96.26436781609196,106.78759508484494,104.88505747126437,98.01053247513167
59119,14,104.29447852760735,86.70520231213872,82.82208588957054,109.18432883750802
59120,5,118.8568376068376,111.88066062866275,112.17948717948718,118.54022376132124
59121,-1,101.3143483023001,104.92445439283715,102.68346111719605,103.52546166759933
59122,11,132.86334056399133,113.9937106918239,117.95010845986984,128.40670859538784
59124,-15,88.48133848133848,111.6783663050415,112.61261261261262,87.74728781110403
59125,13,103.50776308223118,85.60650029019152,84.81886141460609,104.4689495066744
59127,-11,96.45793801391524,111.87072715972654,113.85199240986717,94.77936606587943
59128,-6,111.61915008068854,124.02452619843922,119.68800430338892,115.6633221850613
59129,19,118.38868388683885,86.72248803827752,89.17589175891759,115.13157894736842
59130,-14,77.59155803848542,97.91921664626683,99.31719428926134,76.49938800489596
59133,1,116.2398921832884,107.45891276864728,114.55525606469004,109.03919089759798
59134,-31,76.96693272519954,125.1472320376914,121.15165336374002,79.50530035335689
59136,9,112.72390364422482,91.79575444635685,98.82643607164916,104.70453241537578
59138,3,110.48812664907652,95.75104727707959,105.54089709762533,100.2393776181927
59139,7,112.98627002288329,98.03921568627452,102.97482837528604,107.57080610021788
59140,9,134.87738419618526,122.88367012561443,122.61580381471389,135.17203713817588
59141,14,103.30578512396696,91.81216134858519,84.02203856749311,112.88380493678507
59142,-2,90.1038485033598,91.75691937424789,93.1582162492364,88.74849578820697
59143,-4,99.94523548740415,110.4417670682731,105.42168674698796,104.70453241537578
59145,-5,104.16666666666667,110.1634683724236,113.30409356725146,101.27931769722814
59146,14,126.16566099835435,103.39342523860023,106.96653867251781,121.95121951219512
59147,-6,104.10380205190101,116.67703795892967,113.15630657815328,107.3428749222153
59148,12,126.34770889487869,104.79041916167667,106.13207547169812,124.75049900199602
59149,6,107.06018518518519,95.77464788732394,98.37962962962963,104.22535211267605
59150,25,123.96694214876032,82.76077451592754,84.23394787031151,121.79887570268582
59151,-4,106.29486471562673,113.06532663316582,111.81667586968527,107.48185371300949
59152,13,124.56140350877195,94.64751958224544,101.75438596491229,115.8616187989556
59153,-6,95.64449676280165,105.97014925373134,104.47321954090643,97.01492537313433
59156,19,119.41212492345379,89.17775090689238,90.32455603184324,117.89600967351875
59157,8,132.9787234042553,113.57340720221607,121.15839243498816,124.65373961218835
59160,17,120.81185567010309,101.46955913226033,93.4278350515464,131.21063680895733
59161,-5,95.6738768718802,100.54347826086958,102.60676650027732,93.75000000000001
59164,9,105.33707865168537,91.36212624584718,92.69662921348313,103.82059800664452
59165,-6,87.38394320043693,98.75846501128669,95.57618787547788,90.29345372460497
59168,-2,107.54583921015515,114.87964989059081,111.07193229901269,111.2326768781911
59169,4,89.88015978695073,84.63100880162492,83.22237017310253,91.40148950575491
59170,4,114.88340192043896,107.28882833787465,108.02469135802468,114.10081743869209
59172,8,102.5132275132275,86.59397049390634,89.28571428571428,99.42270686337396
59177,-20,80.49242424242425,108.76225490196079,112.05808080808082,78.125
59178,15,119.55855303494789,96.86346863468633,96.56652360515022,119.92619926199262
59180,9,96.15384615384615,77.66470273165505,83.23765786452353,89.7161221210498
59181,5,80.17492711370264,67.93478260869566,72.8862973760933,74.72826086956522
59182,-6,94.5626477541371,109.03426791277258,103.42789598108746,99.68847352024922
59185,5,102.31316725978647,94.0623162845385,94.89916963226572,101.41093474426808
59186,-1,96.89922480620156,101.37064534551683,98.28349944629015,99.94288977727012
59187,-2,89.179548156956,98.72611464968153,92.15219976218788,95.54140127388536
59188,3,119.18951132300357,109.74914481185863,114.71990464839092,114.02508551881414
59189,-8,108.82708585247885,127.8772378516624,120.91898428053204,115.08951406649616
59192,3,89.44027697634162,81.89894503053858,85.1125216387767,86.06329816768461
59195,-5,109.42249240121582,129.2813969106783,117.02127659574468,120.88650100738751
59196,-19,94.67455621301775,119.25287356321842,122.78106508875742,91.95402298850576
59197,16,137.83783783783784,119.24570160843038,116.21621621621621,141.43094841930116
59198,8,121.99563000728331,99.72954699121028,107.42898761835397,113.25219743069643
59200,-2,98.21976672805403,93.8566552901024,101.28913443830572,91.01251422070536
59201,22,124.56546929316336,94.22850412249704,92.69988412514483,126.61955241460541
59202,8,119.66551326412917,105.10089686098654,108.13148788927336,116.31165919282512
59203,8,110.64785118665812,98.26030927835052,97.81911481719051,111.14690721649485
59205,11,100.81823495032145,88.90251379521766,84.74576271186442,105.7633353770693
59206,13,128.90094979647216,106.06060606060606,106.85210312075984,127.94612794612794
59207,10,119.72274732199118,103.77358490566037,103.96975425330812,119.49685534591194
59208,-10,95.15570934256056,112.02830188679245,109.57324106113033,97.2877358490566
59209,4,99.65337954939342,95.87020648967552,93.87637203928367,101.76991150442478
59210,6,119.41212492345379,112.99435028248588,110.22657685241887,122.41054613935971
59212,3,107.20944686140459,100.79413561392792,102.54816656308266,105.37568723274282
59213,1,110.04339739615622,105.29482551143201,108.49349039057657,106.79903730445245
59214,6,123.04574406485236,112.72831050228311,114.36016213086278,121.28995433789956
59215,14,130.3391959798995,104.29262394195888,108.35427135678393,125.45344619105201
59216,28,124.6458923512748,84.98583569405099,84.98583569405099,124.6458923512748
59218,20,104.10804727068093,78.03468208092485,75.97073719752392,106.9364161849711
59219,7,109.9537037037037,103.85310054184227,99.82638888888889,114.3889223359422
59220,18,109.14454277286137,82.25616921269095,82.59587020648968,108.69565217391303
59223,9,118.82716049382715,103.28068043742404,104.93827160493827,116.95018226002429
59224,23,128.6531130876747,93.79042690815005,92.12198221092757,130.98318240620955
59225,14,104.88415779586724,78.03297997644287,82.96806512210394,98.64546525323911
59226,12,88.5558583106267,76.23705408515535,72.20708446866485,93.49827387802073
59227,8,121.65117550574085,106.35504201680672,110.71623838162932,116.859243697479
59229,32,120.58823529411764,70.94211123723042,73.52941176470588,116.34506242905789
59230,18,113.8353765323993,86.50519031141869,87.56567425569177,112.45674740484428
59232,-5,85.99124452782989,100.53619302949062,93.80863039399625,92.15817694369973
59234,3,110.95100864553314,105.71428571428572,106.62824207492794,110.00000000000001
59235,17,111.98371146015124,84.26966292134831,87.26003490401395,108.14606741573034
59236,27,122.72267206477731,92.25092250922509,88.56275303643724,127.83342119135477
59237,7,114.08450704225352,103.81593714927048,104.22535211267605,113.63636363636363
59238,-15,81.56606851549755,102.12418300653594,101.95758564437195,81.69934640522875
59239,5,116.21472053126729,107.22041259500541,109.29717764250138,114.00651465798045
59240,14,107.65550239234452,84.7953216374269,86.72248803827752,105.26315789473684
59242,8,109.92275698158052,97.69094138543517,98.03921568627452,109.53226761397276
59243,-23,77.64920828258221,110.51373954599761,112.66747868453105,76.16487455197132
59244,12,95.88268471517202,76.37752318603384,78.96221094190638,92.74413529732679
59245,-3,104.31829209121786,108.48366650414431,107.9573022804464,104.82691370063384
